track_id,name,artist_ids,album_id,duration_ms,explicit,track_number
2o1pb13quMReXZqE7jWsgq,intro (end of the world),66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,92400,True,1
1Rweq7vNjK4kZBbGrmxQsl,bye,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,164927,False,2
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,174006,True,3
13jRSCLoWbCoU1XEdJRbgn,Saturn Returns Interlude,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,42166,False,4
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,210200,False,5
142PiXzA84lmEw2RstFHFa,supernatural,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,163381,False,6
14kyXBpg91RVq8bNRDS1q2,true story,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,163278,False,7
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,173639,True,8
5D34wRmbFS29AjtTOP2QJe,"yes, and?",66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,214994,True,9
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,228639,False,10
5cQX9BexkPIEESTZijJhXg,i wish i hated you,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,153633,False,11
6XXKB32Om6WuXg3uEWwTob,imperfect for you,66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,182566,True,12
4mHM5d2fK3n8xgymjf92w2,ordinary things (feat. Nonna),"66CXWjxzNUsdJxJ2JdwvnR,6maPmKkdwM4eyhz5O4lbkP",5EYKrEDnKhhcNxGedaRQeK,168500,False,13
3ko9jEHNt4O5fjKN65ULJp,shut up,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,157710,True,1
6Im9k8u9iIzKMrmV7BWtlF,34+35,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,173710,True,2
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),"66CXWjxzNUsdJxJ2JdwvnR,5cj0lLjcoR7YOSnhnX0Po5",3euz4vS7ezKGnNSwgyvKcd,167989,True,3
7Dx9Z6Aon1qPS2N0rHSWTe,just like magic,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,149900,True,4
7E1jVNoWuemqUryI4FxsVD,off the table (with The Weeknd),"66CXWjxzNUsdJxJ2JdwvnR,1Xyo4u8uXC1ZmMpatF05PJ",3euz4vS7ezKGnNSwgyvKcd,239949,False,5
2IKJtXeR5UsaUjZB46fTOK,six thirty,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,183874,True,6
14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),"66CXWjxzNUsdJxJ2JdwvnR,7c0XG5cIJTrrAgEC3ULPiq",3euz4vS7ezKGnNSwgyvKcd,208457,False,7
6u7gmPOz7pzzaeR9xSBpsR,my hair,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,158436,False,8
0sci7ppTZFm4mjcH3nu8yO,nasty,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,200732,True,9
1whfVLMKWqAX3uk97VXsNN,west side,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,132278,False,10
6NYtLvyThMT0oALFdJFdzq,love language,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,179860,True,11
35mvY5S1H3J2QZyna3TFe0,positions,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,172324,True,12
0q85C1JiECyYIQthz1posA,obvious,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,146958,True,13
3UoULw70kMsiVXxW0L3A33,pov,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,201882,False,14
39LmTF9RgyakzSYX8txrow,imagine,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,212266,True,1
1TEL6MlSSVLSdhOSddidlJ,needy,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,171573,True,2
4uTvPEr01pjTbZgl7jcKBD,NASA,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,182000,False,3
2hloaUoRonYssMuqLCBLTX,bloodline,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,216893,True,4
3wFLWP0FcIqHK1wb1CPthQ,fake smile,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,208880,True,5
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,267106,False,6
27356GVuMPFWiJSZCragoM,make up,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,140693,True,7
2vdBo4ALPYbHRUPKgtE5iC,ghostin,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,271466,False,8
4T652DlATVHe0jdLKaN3Bw,in my head,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,222946,True,9
6ocbgoVGwYJhOv1GgI9NsF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,178626,True,10
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,207320,True,11
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",66CXWjxzNUsdJxJ2JdwvnR,2fYhqwDWXjbpjaIJPEfKFw,190440,True,12
0v2LUO8oTHnkjQ8MmKuXyk,raindrops (an angel cried),66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,37640,False,1
4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),"66CXWjxzNUsdJxJ2JdwvnR,2RdwBSPQiwcmiDo9kixcl8",3tx8gQqWbGwqIGZHqDNrGe,196360,True,2
0sdbFOyfgAhAhWq8DpzkaW,the light is coming (feat. Nicki Minaj),"66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh",3tx8gQqWbGwqIGZHqDNrGe,228373,True,3
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,245666,True,4
5OCJzvD7sykQEKHH7qAC3C,God is a woman,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,197546,True,5
70khXICDeTTxgYtw3EysKH,sweetener,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,208493,True,6
5YeHLHDdQ4nKHk81XFWhCU,successful,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,227386,True,7
0WdR2AyLW1Drd3OUdwezM0,everytime,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,172106,True,8
4OafepJy2teCjYJbvFE60J,breathin,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,198160,True,9
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,205920,False,10
4b7mLZQWsy0rLnrMtPA9fQ,borderline (feat. Missy Elliott),"66CXWjxzNUsdJxJ2JdwvnR,2wIVse2owClT7go1WT98tk",3tx8gQqWbGwqIGZHqDNrGe,177533,True,11
3NbTQ8ZbHU6MSEVUFAVCJ9,better off,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,171333,True,12
14kYOiFVPb7E7NfFbqhdln,goodnight n go,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,189506,True,13
0XOnMqLQDO89iAg7dWWwnG,pete davidson,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,73813,True,14
7u6DMPznGbpziuEgCE0JGQ,get well soon,66CXWjxzNUsdJxJ2JdwvnR,3tx8gQqWbGwqIGZHqDNrGe,322026,True,15
0qMNPhpRzbghJy6G3SgRag,Intro,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,79840,False,1
7vS3Y0IKjde7Xg85LWIEdP,Problem,"66CXWjxzNUsdJxJ2JdwvnR,5yG7ZAZafVaAlMTeBybKAL",6EVYTRG1drKdO8OnIQBeEj,193920,False,2
7xoUc6faLbCqZO6fQEYprd,One Last Time,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,197266,False,3
40fHWRL8bKcl5J4t4OKUiW,Why Try,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,211880,False,4
12KUFSHFgT0XCoiSlvdQi4,Break Free,"66CXWjxzNUsdJxJ2JdwvnR,2qxJFvFYMEDqd7ui6kSAcq",6EVYTRG1drKdO8OnIQBeEj,214840,False,5
70yhaHLp9STtzI2Kzba6Tr,Best Mistake,"66CXWjxzNUsdJxJ2JdwvnR,0c173mlxpT3dSFRgMO8XPh",6EVYTRG1drKdO8OnIQBeEj,233733,False,6
0fonaf88IEDQM309zmU80L,Be My Baby,"66CXWjxzNUsdJxJ2JdwvnR,2LZDXcxJWgsJfKXZv9a5eG",6EVYTRG1drKdO8OnIQBeEj,217053,False,7
0HGcQDbRen8luCnwH53sNl,Break Your Heart Right Back,"66CXWjxzNUsdJxJ2JdwvnR,73sIBHcqh3Z3NyqHKZ7FOL",6EVYTRG1drKdO8OnIQBeEj,253386,False,8
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,"66CXWjxzNUsdJxJ2JdwvnR,1Xyo4u8uXC1ZmMpatF05PJ",6EVYTRG1drKdO8OnIQBeEj,236133,False,9
5lvnGiTAH9BVlJLHc0DXZz,Just A Little Bit Of Your Heart,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,232586,False,10
1rNop31kdDmSj3Ds6xhIeS,Hands On Me,"66CXWjxzNUsdJxJ2JdwvnR,5dHt1vcEm9qb8fCyLcB3HL",6EVYTRG1drKdO8OnIQBeEj,192226,False,11
4eumFsTnduH3zRfaASoAPs,My Everything,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,168520,False,12
466s1BacUmiRdR3ISvNjyx,Bang Bang,"2gsggkzM5R49q6jpPvazou,66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh",6EVYTRG1drKdO8OnIQBeEj,199320,False,13
6LQzYkmd8ADbKOOEVDnlG4,Only 1,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,193986,False,14
3hgl7EQwTutSm6PESsB7gZ,You Don't Know Me,66CXWjxzNUsdJxJ2JdwvnR,6EVYTRG1drKdO8OnIQBeEj,233720,False,15
1Yk0cQdMLx5RzzFTYwmuld,Hello,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,295502,False,1
563SfWAHJs4FBZMkRN0IFN,Send My Love (To Your New Lover),4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,223078,False,2
6NdG17SJBXKJeYS67f7E74,I Miss You,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,348625,False,3
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,290900,False,4
1zZh6zTXcDgvN0C6S1G4gU,Remedy,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,245426,False,5
2DRMuw0U0QbkVQxWxdJV3M,Water Under the Bridge,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,240439,False,6
0bqC0AqaBZKBZsjhI3y2OW,River Lea,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,225426,False,7
0DuWDLjriRPjDRoPgaCslY,Love In The Dark,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,285935,False,8
2qBmtZnPSQouvADmqaHKxk,Million Years Ago,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,227065,False,9
6DEMMeWXfmFAXgDUMMzeg6,All I Ask,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,271800,False,10
2Eb7QQ5soJQBEYTfSb5BS6,Sweetest Devotion,4dpARuHxo51G3z768sgnrY,6TVfiWmo8KtflUAmkK9gGF,251701,False,11
4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,228093,False,1
5mFMb5OHI3cN0UjITVztCj,Rumour Has It,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,223266,False,2
2eF2x1BkgilhaZ2AipRY8j,Turning Tables,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,250000,False,3
1CRtJS94Hq3PbBZT9LuF90,Don't You Remember,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,243200,False,4
3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,242973,False,5
2hw47GMKL6LXwp5BJgPxXf,He Won't Go,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,278040,False,6
43Bcg5ckW8WchRzyPZA0u1,Take It All,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,228293,False,7
42Uw9frN5ZVX40mRU3hHFL,I'll Be Waiting,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,241351,False,8
5W63Zcirj6bvnTxhVIKTSK,One And Only,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,348226,False,9
2PPN1HFpVotjq7oJIqQbnx,Lovesong,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,316240,False,10
3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,4dpARuHxo51G3z768sgnrY,5duyQokC4FMcWPYTV9Gpf9,285240,False,11
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,272394,False,1
2AT8iROs4FQueDv2c8q2KE,R U Mine?,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,201726,False,2
6wNUBZNWFxdUGof6vkaykE,One For The Road,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,206051,False,3
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,207356,False,4
1j9rezdE3YeC7yktZXC1em,I Want It All,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,185406,False,5
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,243131,False,6
75n7mraeMycQOl2sDGYaTe,Mad Sounds,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,215011,False,7
4atMrAadB7dS8xn9vfk9PQ,Fireside,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,181049,False,8
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,161123,False,9
0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,193030,False,10
2LGdO5MtFdyphi2EihANZG,Knee Socks,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,257563,False,11
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,183956,False,12
60Mq4EumvcSXznNugo9Op3,Long Live A$AP,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,289586,True,1
31G9RaSaDOI2NWcpnIp734,Goldie,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,192066,True,2
5oeKoJMi9g6GXEbtz1ta0f,PMW (All I Really Need) (feat. ScHoolboy Q),"13ubrt8QOOCPljQ2FL1Kca,5IcR3N7QB1j6KBL8eImZ8m",6rzMufuu8sLkIizM4q9c7J,234773,True,3
787rCZF9i4L1cXGMkdyIk4,LVL,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,220133,True,4
5Uc07fEUpjjFcLEIleEHkJ,Hell (feat. Santigold),"13ubrt8QOOCPljQ2FL1Kca,6Jrxnp0JgqmeUX1veU591p",6rzMufuu8sLkIizM4q9c7J,231786,True,5
6CZpEC9kyyCJWWZKPnviXY,Pain (feat. OverDoz.),"13ubrt8QOOCPljQ2FL1Kca,5I81SUgzZ0g7dWkWKDc4QY",6rzMufuu8sLkIizM4q9c7J,233266,True,6
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","13ubrt8QOOCPljQ2FL1Kca,3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,2YZyLoL8N0Wb9xBt1NhZWg",6rzMufuu8sLkIizM4q9c7J,233786,True,7
2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),"13ubrt8QOOCPljQ2FL1Kca,5he5w2lnU9x7JFhnwcekXX,4e7qJTThm5uI3CplqZObfT,5XJdV8h0NLbf3CZdfwX3lg",6rzMufuu8sLkIizM4q9c7J,212640,True,8
1eLU27PPFxBhbp1CBjPh9J,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)","13ubrt8QOOCPljQ2FL1Kca,2YZyLoL8N0Wb9xBt1NhZWg,2P5sC9cVZDToPxyomzF1UH,68DWke2VjdDmA75aJX5C57,7aA592KWirLsnfb5ulGWvU,7BMccF0hQFBpP6417k1OtQ,0CKa42Jqrc9fSFbDjePaXP",6rzMufuu8sLkIizM4q9c7J,372173,True,9
0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,236280,True,10
77v9kYcrCZV615E0P9WMrD,Phoenix,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,233880,True,11
5YwewdqOOG0OPhALYN1gSZ,Suddenly,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,270706,True,12
375YEKrb4JSu03HPzwOFfJ,Jodye,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,260760,True,13
57pOLYHz6mt5aMkOXa2Gis,Ghetto Symphony (feat. Gunplay & A$AP Ferg),"13ubrt8QOOCPljQ2FL1Kca,7cvtOrIEaUrqbGmYA9Kj34,5dHt1vcEm9qb8fCyLcB3HL",6rzMufuu8sLkIizM4q9c7J,237733,True,14
0NFCFdJxEGCGO6EGkFCGgF,Angels,13ubrt8QOOCPljQ2FL1Kca,6rzMufuu8sLkIizM4q9c7J,227080,True,15
6PnmrzPJXoDBj5NKUCnC8e,I Come Apart (feat. Florence Welch),"13ubrt8QOOCPljQ2FL1Kca,0IROOdQ2fQUcoaEPqt1Isg",6rzMufuu8sLkIizM4q9c7J,217920,True,16
5whbaLJtfCN3YNe9Rp5qj2,"Purple Swag REMIX (feat. Bun B, Paul Wall & Killa Kyleon)","13ubrt8QOOCPljQ2FL1Kca,45a6gCQWq61lIUDmr1tKuO,0k7Xl1pqI3tu8sSEjo5oEg,0uzlfGNw35ha8bszBDhKy7",6rzMufuu8sLkIizM4q9c7J,252373,True,17
6wHpLMmp98aHcV8L1JFrj8,Eternity,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,189553,False,1
0uaomEw1vvehttoRNBngKd,The Outside,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,183853,False,2
3z87a8YWdfBTWwrspCN4g8,First Time On Earth,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,161052,False,3
2qPQcfUgizNDOIv1orkTAd,Bloodline,"0fTSzq9jAh4c36UVb4V7CB,19k8AgwwTSxeaxkOuCQEJs",6FyViQsaJnS1e5if4ouzGK,182008,False,4
73ktcMfFRcoXlednsDvH3X,Never Be Far,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,197929,False,5
0M6rjvWWDooFwiAClgdoOI,Ordinary,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,186964,False,6
6vQnaQLxQf58F3LE0lw2mp,Everything,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,168056,False,7
6xRG0mGtTLvJDFnytx1eoj,Getaway Car,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,184406,False,8
4z3EmveE8ibhBVKBlZvmjp,Who I Am,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,202357,False,9
15ugBBMTmevxMc2WSbRULC,You Can't Stop This,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,161105,False,10
3lTTI3ldcvCbvQDfz7I49R,On My Mind,"0fTSzq9jAh4c36UVb4V7CB,3eVa5w3URK5duf6eyVDbu9",6FyViQsaJnS1e5if4ouzGK,189557,False,11
4z28MCGdR3K7ltAscZHacM,Burning Down,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,179437,False,1
0YDeLNmFiwc6U5lHHdSXdq,Catch My Breath,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,192892,False,2
22EFPvJx2ZWMIi6npEkehZ,Carry You Home,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,166880,False,3
1r3ONnWffOCrG983nwGrVz,Troubled Waters,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,197775,False,4
2sQQoKCgurzsqcGpKXa8kp,Heaven Without You,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,202434,False,5
12iJ53O8WaA64M6S8JgI2Q,Before You Leave Me,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,176178,False,6
3aGIIqkMUwLNW0gFaqZS1t,Save You a Seat,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,197573,False,7
5gK37hBZjuCHFY99jyY7iG,Chasing Shadows,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,164027,False,8
5UaS5BrPWqdFfvFT41gvn4,Yard Sale,0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,174196,False,9
5to5ePJWKcuH5UvSqCAnWH,"You’ll Be Alright, Kid",0fTSzq9jAh4c36UVb4V7CB,6FyViQsaJnS1e5if4ouzGK,149446,False,10
2RkZ5LkEzeHGRsmDqKwmaJ,Ordinary,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,186964,False,1
6aybzjLxocD14YySwF3aus,Burning Down,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,179437,False,2
4aha3sFO6kTx0Jq4Fp5b3y,Catch My Breath,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,192892,False,3
1wOp7yTVyH176bW1z9WAiv,Carry You Home,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,166880,False,4
1aOdsNEQP9wVJEN9a73GRf,Troubled Waters,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,197775,False,5
4CeXqDnd36kBb2j88h67it,Heaven Without You,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,202434,False,6
792FHkvZbBQuWWM1a4TfL8,Before You Leave Me,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,176178,False,7
0TdacYZkgRxz8ZvHUtpimP,Save You a Seat,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,197573,False,8
3KLQCsKrZSResAeGxkx9n0,Chasing Shadows,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,164027,False,9
2XZ9uajzTcPdawYfVadFWa,Yard Sale,0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,174196,False,10
2PDmHLLdndbk64Nj75cMxZ,"You’ll Be Alright, Kid",0fTSzq9jAh4c36UVb4V7CB,1eCGY9WJpYgtaFh1Lk2KNo,149446,False,11
69QHm3pustz01CJRwdo20z,Hells Bells,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,312293,False,1
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,317426,False,2
6Th6ND8RQPywiyelecP5Lf,What Do You Do for Money Honey,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,215533,False,3
6rAy2MsMUabbqu2VygrblP,Givin the Dog a Bone,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,211760,False,4
5XeMsYb1rWxQL1bUUaZajn,Let Me Put My Love Into You,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,255266,False,5
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,255493,False,6
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,210173,False,7
4dDurgTN3eGyU0ghzFJ0T1,Have a Drink on Me,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,238466,False,8
2MCUmp0I98gsJBmey7DfZS,Shake a Leg,711MCceyCBcFnzjGY4Q7Un,6mUdeDZCsExyJLMdAfDuwh,245666,False,9
